Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Analysis
ENCODE_TF_ChIP-seq_2015,ATF3 K562 hg19,2/1433,0.9604021005933152,0.9999962494958698,0,0,0.3917794295152785,0.0158291533933876,PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A H1-hESC hg19,4/2809,0.9901970064860977,0.9999962494958698,0,0,0.3816176470588235,0.0037594525182601,MYBPC2;GSTM1;CTTN;ACTN2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ARID3A K562 hg19,3/2000,0.9718115821422566,0.9999962494958698,0,0,0.4145063749470359,0.0118521212322025,CCND1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A small intestine mm9,3/2000,0.9718115821422566,0.9999962494958698,0,0,0.4145063749470359,0.0118521212322025,SLC34A2;DES;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2AphosphoS5 H1-hESC hg19,2/1347,0.9486863285907096,0.9999962494958698,0,0,0.4187676016672299,0.0220594474878829,SLC34A2;PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,USF1 H1-hESC hg19,5/2563,0.9468474368394756,0.9999962494958698,0,0,0.5390496047259143,0.0294414341468439,PIGR;UPK1B;ACTN2;NEFM;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2AphosphoS5 SK-N-SH hg19,2/1331,0.9461756577417928,0.9999962494958698,0,0,0.4241740201108147,0.0234682940173032,NEFM;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF Caco-2 hg19,4/2152,0.9437255051528745,0.9999962494958698,0,0,0.5174581005586593,0.0299711388047702,SLC34A2;CCND1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SIN3A H1-hESC hg19,6/2874,0.9387870053903692,0.9999962494958698,0,0,0.5757862059657174,0.0363704896763156,SLC34A2;GSTM1;CCND1;ACTN2;ANKRD1;NEFM,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TAF7 K562 hg19,1/793,0.93644162298624,0.9999962494958698,0,0,0.3606965174129353,0.0236862529359589,PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF lung hg19,3/2000,0.9718115821422566,0.9999962494958698,0,0,0.4145063749470359,0.0118521212322025,CCND1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ELF1 A549 hg19,3/1699,0.9359311548537717,0.9999962494958698,0,0,0.4962626995645863,0.0328592196475353,CTTN;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EZH2 astrocyte hg19,3/2000,0.9718115821422566,0.9999962494958698,0,0,0.4145063749470359,0.0118521212322025,ANO1;C10ORF71;ACTN2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SMARCC2 HeLa-S3 hg19,1/779,0.9332074821428646,0.9999962494958698,0,0,0.3674557802248398,0.0254013807066541,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RUNX3 GM12878 hg19,3/1674,0.9315859565276906,0.9999962494958698,0,0,0.5043778483634858,0.0357436520022987,GSTM1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SPI1 GM12878 hg19,4/2068,0.9309511585476936,0.9999962494958698,0,0,0.5410610465116279,0.0387120870039408,CTTN;MYBPH;PRAME;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TRIM28 K562 hg19,4/2061,0.9297790133079946,0.9999962494958698,0,0,0.5431149732620321,0.0395433002677402,C10ORF71;PRAME;FADD;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,JUN CH12.LX mm9,3/1659,0.9288530490514596,0.9999962494958698,0,0,0.5093645484949832,0.0375935152862761,MYH2;MYBPH;KLHL41,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF kidney epithelial cell hg19,4/2227,0.9533032916018632,0.9999962494958698,0,0,0.4978913630229419,0.0238102487093212,GSTM1;CCND1;PRAME;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,PML MCF-7 hg19,1/887,0.9544971580095396,0.9999962494958698,0,0,0.3208449850072437,0.0149419477214897,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOXA1 T47D hg19,1/889,0.9548203542302311,0.9999962494958698,0,0,0.3200887454618797,0.0147983643101794,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZC3H11A CH12.LX mm9,2/1429,0.9599183137644643,0.9999962494958698,0,0,0.3929625618483362,0.0160749540861646,MYOG;CACNA1S,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF H1-hESC hg19,9/3890,0.9324388319849326,0.9999962494958698,0,0,0.6308831814271177,0.0441313670302497,SLC34A2;MYBPC1;GSTM1;BPIFB1;CCND1;NEFM;PRAME;NTS;LTF,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOXM1 ECC-1 hg19,2/578,0.5888351269171798,0.9999962494958698,0,0,1.0183080808080809,0.5393051802329758,CCND1;ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,JUND MEL cell line mm9,1/257,0.5856096539196994,0.9999962494958698,0,0,1.1471548507462686,0.6138446610201492,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,GATA3 SK-N-SH hg19,4/1185,0.5786143578112406,0.9999962494958698,0,0,0.9923264182895852,0.5429207090990129,NRAP;ANKRD1;SMYD1;ASB5,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RAD21 HCT116 hg19,5/1973,0.8134871419155312,0.9999962494958698,0,0,0.7244483159117305,0.1495443583134717,MYOG;CCND1;SPINK7;CACNA1S;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TAL1 megakaryocyte mm9,2/869,0.8011061511914374,0.9999962494958698,0,0,0.6663521023382615,0.1477714532155842,KRT2;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EP300 SK-N-SH hg19,7/2603,0.7985542510971253,0.9999962494958698,0,0,0.7663239788830231,0.1723863970565902,C10ORF71;CCND1;ANKRD1;SMYD1;NEFM;PRAME;ASB5,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZEB1 GM12878 hg19,2/864,0.7984546449801625,0.9999962494958698,0,0,0.6703930253814244,0.1508901268727099,PPFIA1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOSL2 HepG2 hg19,1/459,0.794325990304341,0.9999962494958698,0,0,0.6346216515674901,0.1461288286214286,ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,REST U-87 MG hg19,1/458,0.7936078159646701,0.9999962494958698,0,0,0.6360429798491133,0.1470314315382093,NEFM,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF ECC-1 hg19,3/1220,0.7923987907487416,0.9999962494958698,0,0,0.7097528601226218,0.1651527409573805,PRAME;CACNA1S;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,GTF2F1 H1-hESC hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,ACTA1;UPK1B;GSTM1;NEFM;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF keratinocyte hg19,9/3361,0.8286284780523985,0.9999962494958698,0,0,0.7545204482019335,0.1418373049253614,SLC34A2;LCE3D;UPK1B;GSTM1;BPIFB1;CCND1;KRT24;PPFIA1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,REST H1-hESC hg19,4/1680,0.8337063374982183,0.9999962494958698,0,0,0.6807875894988067,0.1238175974135168,ACTA1;CCND1;CKM;NEFM,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,GATA2 K562 hg19,2/951,0.8404408636906608,0.9999962494958698,0,0,0.6061564006769486,0.1053673713050865,C10ORF71;SPRR2B,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,HNF4G HepG2 hg19,1/605,0.8765975661328101,0.9999962494958698,0,0,0.4776119402985074,0.0629049635757771,MYH7,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RFX5 SK-N-SH hg19,2/1018,0.8672842639773747,0.9999962494958698,0,0,0.5641851586733476,0.0803334700857249,MYBPC2;CCND1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOXA2 A549 hg19,3/1410,0.8668793390878382,0.9999962494958698,0,0,0.6076759061833689,0.0868098347747562,CCND1;PRAME;MUC5B,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,THAP1 K562 hg19,4/1775,0.864458018831203,0.9999962494958698,0,0,0.640916149068323,0.0933510626360951,CTTN;PPFIA1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SUZ12 H1-hESC hg19,7/2827,0.8635336090053305,0.9999962494958698,0,0,0.6963376351587025,0.1021683710417388,ACTA1;ANO1;CHRND;PPFIA1;FADD;FGF3;FGF4,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EP300 HeLa-S3 hg19,4/1770,0.8629663304854475,0.9999962494958698,0,0,0.6429077010192525,0.0947514818453773,ANKRD1;FADD;ASB5;UGT1A7,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF WERI-Rb-1 hg19,4/1833,0.8807918230105534,0.9999962494958698,0,0,0.6186098961180974,0.0785226144561006,GSTM1;CCND1;NEFM;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZNF263 K562 hg19,2/901,0.8173671947443568,0.9999962494958698,0,0,0.6415545892742778,0.1293802881946774,CTTN;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF myotube hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,MYBPC1;C10ORF71;CCND1;ANKRD1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EZH2 mammary epithelial cell hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,LCE3D;SLN;ACTN2;NTS;FGF4,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,JUN HepG2 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,LCE3D;CTTN;ANKRD1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZNF143 H1-hESC hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,SLC34A2;UPK1B;GSTM1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A lung mm9,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,UPK1B;ACTC1;DES;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EP300 ES-Bruce4 mm9,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,CHRND;MYBPH;HORMAD1;FGF4,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZNF143 K562 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,C10ORF71;CCND1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,eGFP-FOS K562 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,SPRR3;C10ORF71;ACTC1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,KDM5B K562 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,LCE3D;MYBPC2;NTS;LTF,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF HGPS cell hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,GSTM1;CCND1;PRAME;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,REST HepG2 hg19,2/1002,0.8612712293466667,0.9999962494958698,0,0,0.5736969696969697,0.0856792371990901,ACTA1;NEFM,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CHD4 K562 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,C10ORF71;CCND1;KRT2;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,REST ECC-1 hg19,2/1057,0.8809685087857259,0.9999962494958698,0,0,0.542208818038202,0.0687159662264056,ACTA1;NEFM,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,eGFP-NR4A1 K562 hg19,3/1199,0.7823892218780779,0.9999962494958698,0,0,0.7230254695137638,0.1774325730754073,C10ORF71;TCAP;MUC5B,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,MAZ GM12878 hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,MYBPC2;CCND1;PPFIA1;PRAME;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SUZ12 K562 hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,SLC34A2;CCND1;MYL2;MYBPH;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,JUN H1-hESC hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,UPK1B;CCND1;ANKRD1;NEFM;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A myocyte mm9,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,ACTC1;CKM;ACTN2;SMYD1;CACNA1S,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EZH2 endothelial cell of umbilical vein hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,DES;ACTN2;KRT2;NEFM;LMOD2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EZH2 skeletal muscle myoblast hg19,5/2000,0.8228898130066331,0.9999962494958698,0,0,0.7135696383816684,0.1390982502166811,SLC34A2;ANO1;MYBPC2;NTS;FGF3,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SRF H1-hESC hg19,2/1073,0.8862027346782279,0.9999962494958698,0,0,0.5336558865970631,0.0644707191756358,ACTA1;ACTC1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF choroid plexus epithelial cell hg19,3/1381,0.8572486124217099,0.9999962494958698,0,0,0.6214357485765323,0.0957180743789818,CCND1;PRAME;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF brain microvascular endothelial cell hg19,4/1747,0.855927631071699,0.9999962494958698,0,0,0.6522160068846816,0.1014648851819488,GSTM1;CCND1;PRAME;NTS,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOSL2 A549 hg19,3/1375,0.8551832991037898,0.9999962494958698,0,0,0.6243552366001346,0.0976737886357074,CCND1;ANKRD1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CHD2 HeLa-S3 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF GM19239 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NRF1 H1-hESC hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TBP HeLa-S3 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF HL-60 hg19,2/2000,0.9934409918593984,0.9999962494958698,0,0,0.271999271999272,0.0017899219336379,CCND1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TBP MEL cell line mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,CTTN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CHD1 K562 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,CTTN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZMIZ1 K562 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,CTTN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,USF2 HeLa-S3 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,CCND1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A GM19099 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,GSTM1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF liver mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,GSTM1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,HCFC1 MEL cell line mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,BHLHE40 MEL cell line mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,GSTM1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF kidney mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,GSTM1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CUX1 K562 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,MAZ CH12.LX mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,NRAP,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NELFE CH12.LX mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TFAP2C HeLa-S3 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A olfactory bulb mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,ACTN2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RNF2 K562 hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,CCND1;CTTN;KRT24;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A GM18526 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,PHF8 K562 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR3A HeLa-S3 hg19,1/556,0.853456035080774,0.9999962494958698,0,0,0.5210972166196047,0.0825737160061284,CTTN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,GATA3 MCF-7 hg19,5/2095,0.8530495552284086,0.9999962494958698,0,0,0.6775271512113618,0.1076845650613264,CCND1;NRAP;KRT24;ANKRD1;MUC5B,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,ZNF274 K562 hg19,2/974,0.850157659684062,0.9999962494958698,0,0,0.5910961466517022,0.0959546854663549,C10ORF71;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TCF7L2 HepG2 hg19,1/548,0.8492918043083935,0.9999962494958698,0,0,0.528936669486207,0.0864030998926769,CCND1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RAD21 H1-hESC hg19,7/2750,0.8433473784441972,0.9999962494958698,0,0,0.7191061599421478,0.1225186696954477,SLC34A2;ACTA1;UPK1B;GSTM1;BPIFB1;CCND1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NFYA HeLa-S3 hg19,2/2000,0.9934409918593984,0.9999962494958698,0,0,0.271999271999272,0.0017899219336379,CCND1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CHD2 CH12.LX mm9,2/2000,0.9934409918593984,0.9999962494958698,0,0,0.271999271999272,0.0017899219336379,MYBPH;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,MYC MCF-7 hg19,2/5003,0.9999962472176468,0.9999962494958698,0,0,0.0904728145280034,3.395254188784027e-07,CCND1;PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTBP2 H1-hESC hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CEBPB IMR-90 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A erythroblast hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,GSTM1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,POLR2A liver mm9,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,CTTN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,BRCA1 H1-hESC hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,SLC34A2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,HCFC1 HeLa-S3 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NFYA K562 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NFYA GM12878 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,GATA2 endothelial cell of umbilical vein hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,RCOR1 GM12878 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NRF1 HepG2 hg19,1/2000,0.9992334350116124,0.9999962494958698,0,0,0.1338953058618861,0.00010267881360491484,FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF pancreas hg19,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,SLC34A2;GSTM1;CCND1;PRAME,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,BHLHE40 CH12.LX mm9,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,PIGR;GSTM1;CKM;PPFIA1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CTCF lung mm9,4/2000,0.9188009835812204,0.9999962494958698,0,0,0.561623246492986,0.0475614789170668,SLC34A2;GSTM1;BPIFB1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,EP300 MCF-7 hg19,2/175,0.119436461731878,0.9999962494958698,0,0,3.4610264494657557,7.3545799700984755,CCND1;ANKRD1,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOSL1 C2C12 mm9,2/293,0.2628134585554681,0.9999962494958698,0,0,2.0452983442674166,2.7331542288770474,ANKRD1;ASB5,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SPI1 HL-60 hg19,6/1245,0.2478472311002378,0.9999962494958698,0,0,1.460048426150121,2.0366839320358583,CTTN;MYBPH;SCGB3A1;PRAME;NTS;FGF4,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TEAD4 HepG2 hg19,2/244,0.2013857367475101,0.9999962494958698,0,0,2.465564738292011,3.9511491568686608,ANKRD1;MYH7,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TEAD4 A549 hg19,3/447,0.1945282084645576,0.9999962494958698,0,0,2.025779625779626,3.316562030190561,CCND1;ANKRD1;ASB5,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CEBPB myocyte mm9,4/640,0.1730099435838684,0.9999962494958698,0,0,1.8962264150943395,3.3267513958803403,CHRND;ANKRD1;ASB5;ADH7,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,NR2F2 MCF-7 hg19,4/616,0.157288688643375,0.9999962494958698,0,0,1.9730392156862744,3.649476143794839,BPIFB1;CCND1;ANKRD1;MUC5B,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TCF3 myocyte mm9,10/1987,0.1340025472056794,0.9999962494958698,0,0,1.5658521270472503,3.1472006630298015,ACTA1;CHRND;DES;TNNC1;ANKRD1;MYBPH;CACNA1S;ASB5;KLHL41;LMOD2,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,TAL1 G1E-ER4 mm9,2/810,0.7678151602194251,0.9999962494958698,0,0,0.7172217221722172,0.1894944627807855,TNNC1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,SRF myocyte mm9,9/1668,0.1109872523465576,0.9999962494958698,0,0,1.680172862966255,3.69359109058324,ACTA1;ACTC1;CKM;TNNC1;ANKRD1;SMYD1;ASB5;LMOD2;TRDN,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,FOSL2 MCF-7 hg19,3/329,0.1015394743263744,0.9999962494958698,0,0,2.7757432751297784,6.348978817888062,CTTN;ANKRD1;FADD,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,CEBPB HCT116 hg19,3/303,0.0842116175355269,0.9999962494958698,0,0,3.0203076923076924,7.473516983882175,TNNC1;ANKRD1;ASB5,ENCODE TF ChIP-seq
ENCODE_TF_ChIP-seq_2015,MYOD1 C2C12 mm9,7/1026,0.0590314371774265,0.9999962494958698,0,0,2.1298766067665182,6.026880191583175,MYH1;CHRND;DES;ANKRD1;MYBPH;SMYD1;ASB5,ENCODE TF ChIP-seq
